id,url,title,price,latitude,longitude,metro_name,metro_distance,distanceType,update_time
358010892,https://arenda.mirkvartir.ru/358010892/,"3-комн. квартира, 70 м2, 9/9 этаж",55000,60.05012,30.320872,Озерки,,0.0,2026-03-26T04:06:45.65
349212487,https://arenda.mirkvartir.ru/349212487/,"1-комн. квартира, 50 м2, 9/12 этаж",35000,59.89013,30.274616,Нарвская,,0.0,2025-08-30T09:14:29
358178091,https://arenda.mirkvartir.ru/358178091/,"Студия, 29 м2, 9/14 этаж",45000,59.807197490624816,30.362549511265282,,,,2026-04-09T01:17:56.597
350553783,https://arenda.mirkvartir.ru/350553783/,"Студия, 25 м2, 10/20 этаж",28999,59.87923431,30.41877937,Елизаровская,,0.0,2026-04-02T07:00:05.953
358445335,https://arenda.mirkvartir.ru/358445335/,"3-комн. квартира, 64 м2, 3/9 этаж",40000,59.83168162463879,30.20021393398253,,,,2026-04-03T00:59:08.36
358012072,https://arenda.mirkvartir.ru/358012072/,"3-комн. квартира, 60 м2, 1/9 этаж",59900,59.85866547,30.23560333,Ленинский проспект,,0.0,2026-04-01T20:18:25.597
349279823,https://arenda.mirkvartir.ru/349279823/,"1-комн. квартира, 27 м2, 6/18 этаж",26600,60.037014,30.221067,,,,2025-08-30T10:03:00
351820085,https://arenda.mirkvartir.ru/351820085/,"2-комн. квартира, 52 м2, 16/16 этаж",65000,59.856921,30.215068,,,,2026-04-10T00:52:24.31
351917068,https://arenda.mirkvartir.ru/351917068/,"1-комн. квартира, 36 м2, 10/19 этаж",31000,60.06076431,30.4442997,Девяткино,,0.0,2026-03-28T00:07:09.39
349210692,https://arenda.mirkvartir.ru/349210692/,"1-комн. квартира, 39 м2, 4/9 этаж",41000,59.859196,30.170107,Проспект Ветеранов,,0.0,2025-08-29T16:07:51
338917296,https://arenda.mirkvartir.ru/338917296/,"Студия, 22 м2, 2/23 этаж",32000,59.81219864,30.37369347,Купчино,,0.0,2026-04-05T00:25:14.65
339951718,https://arenda.mirkvartir.ru/339951718/,"3-комн. квартира, 74 м2, 5/16 этаж",70000,59.9464308290098,30.468704169272208,,,,2026-04-05T00:30:09.417
327913524,https://arenda.mirkvartir.ru/327913524/,"1-комн. квартира, 49 м2, 7/17 этаж",39000,59.859272,30.22361946,Автово,,0.0,2026-04-07T23:41:53.213
358560135,https://arenda.mirkvartir.ru/358560135/,"2-комн. квартира, 43.8 м2, 5/9 этаж",42000,59.849808,30.384445,Проспект Славы,,0.0,2026-04-09T01:46:55.993
358499090,https://arenda.mirkvartir.ru/358499090/,"2-комн. квартира, 55 м2, 9/9 этаж",34000,60.041669,30.4254,Девяткино,,0.0,2026-04-10T01:40:36.41
340463487,https://arenda.mirkvartir.ru/340463487/,"2-комн. квартира, 40 м2, 13/24 этаж",40000,60.08620834,30.34906006,,,,2026-04-06T00:14:25.363
341331235,https://arenda.mirkvartir.ru/341331235/,"2-комн. квартира, 55.9 м2, 9/20 этаж",60000,60.040339,30.205546,,,,2026-04-07T00:03:25.97
336819580,https://arenda.mirkvartir.ru/336819580/,"Студия, 27 м2, 10/20 этаж",35000,59.83835983,30.35469246,Купчино,,0.0,2026-04-08T00:00:54.607
341057391,https://arenda.mirkvartir.ru/341057391/,"1-комн. квартира, 35.2 м2, 11/15 этаж",64000,59.930818,30.203085,,,,2026-04-09T00:24:37.093
328160407,https://arenda.mirkvartir.ru/328160407/,"Студия, 25 м2, 3/22 этаж",35000,59.939292907714844,30.437028884887695,Ладожская,,0.0,2026-04-02T22:35:13.733
358114421,https://arenda.mirkvartir.ru/358114421/,"1-комн. квартира, 31 м2, 3/13 этаж",43000,60.034611260239785,30.194497943136575,,,,2026-04-08T01:49:28.37
344269278,https://arenda.mirkvartir.ru/344269278/,"Студия, 25 м2, 5/9 этаж",38000,59.93263626,30.19770432,,,,2026-04-01T19:15:54.667
254846782,https://arenda.mirkvartir.ru/254846782/,"1-комн. квартира, 31 м2, 4/18 этаж",28000,60.066949,30.430799,Девяткино,,0.0,2026-04-08T21:57:12.637
